Claim_ID;Policy_ID;Accident_Date;Report_Date;Payment_Date;Indemnity
506;75472;2018-05-27;2018-06-16;2018-07-16;73
507;27214;2013-10-14;2013-10-22;2014-10-06;82
508;20437;2017-08-26;2017-09-02;2017-10-12;116
509;78332;2016-08-29;2016-09-08;2018-11-03;65
510;93488;2013-10-13;2013-11-21;2013-12-21;153
511;20155;2014-09-01;2014-09-21;2015-07-18;89
512;45576;2015-10-23;2015-11-07;2015-12-07;92
513;92762;2014-07-07;2014-08-16;2018-01-20;75
514;84734;2015-06-30;2015-07-20;2015-08-19;125
515;21734;2015-03-05;2015-04-13;2016-09-01;80
516;24820;2017-11-23;2017-11-29;2018-11-19;79
517;39992;2017-01-22;2017-02-08;2017-02-28;115
518;38218;2017-04-25;2017-05-07;2017-05-17;76
519;71400;2016-05-19;2016-06-08;2016-06-23;123
520;86192;2018-02-23;2018-04-08;2018-05-18;101
521;51951;2013-04-02;2013-04-08;2013-04-28;112
522;94184;2013-02-05;2013-02-14;2018-04-15;69
523;46229;2016-03-26;2016-04-08;2018-01-07;77
524;47315;2017-12-01;2017-12-04;2018-08-26;84
525;60930;2014-09-01;2014-09-19;2016-10-24;82
526;99326;2015-09-21;2015-09-24;2015-10-04;117
527;63076;2015-11-30;2015-12-19;2015-12-29;114
528;88772;2015-05-28;2015-06-06;2016-06-29;92
529;63626;2015-07-26;2015-08-12;2018-04-24;62
530;19362;2014-08-05;2014-09-16;2018-04-30;65
531;89583;2016-11-22;2017-01-05;2017-01-25;91
532;21276;2013-05-27;2013-06-14;2013-07-14;119
533;29962;2016-10-28;2016-11-10;2016-11-20;104
534;62239;2014-06-21;2014-07-07;2018-03-24;75
535;41886;2017-07-26;2017-08-10;2017-09-09;98
536;42107;2016-10-29;2016-11-09;2016-12-09;115
537;66586;2014-03-04;2014-03-17;2015-05-15;113
538;94624;2014-01-28;2014-02-15;2016-01-11;74
539;25560;2016-04-16;2016-04-30;2017-12-15;92
540;39762;2013-02-07;2013-02-15;2013-02-25;106
541;16678;2015-01-28;2015-02-05;2017-03-14;85
542;62343;2013-12-24;2014-01-07;2015-02-15;90
543;49174;2016-11-24;2016-12-10;2018-06-22;77
544;29668;2013-09-17;2013-09-30;2013-11-09;106
545;53920;2013-11-28;2013-12-17;2013-12-27;97
546;45580;2017-01-31;2017-03-16;2017-04-15;98
547;70901;2014-12-23;2015-01-02;2015-02-11;99
548;50159;2013-03-20;2013-03-31;2014-02-15;108
549;95690;2014-02-27;2014-03-15;2014-04-14;113
550;58809;2014-11-29;2014-12-12;2014-12-22;99
551;86684;2018-01-01;2018-01-20;2018-11-16;109
552;86112;2014-04-18;2014-04-28;2014-06-07;91
553;61683;2014-09-01;2014-09-15;2014-09-25;113
554;61690;2014-02-18;2014-03-04;2014-04-03;135
555;90818;2016-10-27;2016-12-13;2017-01-02;82
556;14074;2015-03-29;2015-04-01;2015-04-21;80
557;43585;2016-06-16;2016-06-23;2016-07-03;114
558;32047;2013-09-17;2013-10-06;2018-11-01;61
559;90979;2018-10-02;2018-11-08;2018-11-30;116
560;34499;2017-02-24;2017-03-02;2017-03-22;73
561;30698;2017-06-05;2017-07-20;2017-08-19;114
562;97508;2014-08-16;2014-08-30;2016-04-27;70
563;90568;2017-11-18;2017-12-25;2018-02-25;64
564;48808;2018-01-13;2018-01-21;2018-02-20;100
565;20675;2017-06-01;2017-06-17;2017-07-27;96
566;44249;2016-10-07;2016-11-13;2016-12-22;122
567;80690;2013-06-27;2013-07-11;2015-03-19;87
568;13694;2018-09-29;2018-10-09;2018-10-29;82
569;22731;2017-11-12;2017-11-25;2018-01-04;76
570;93827;2015-11-19;2015-12-01;2017-10-16;85
571;93084;2013-10-08;2013-10-27;2013-11-16;130
572;16014;2018-03-01;2018-03-05;2018-08-06;76
573;67904;2017-10-14;2017-10-20;2017-11-29;86
574;28603;2014-02-27;2014-03-12;2014-04-21;116
575;52075;2013-03-25;2013-04-05;2013-05-05;122
576;44501;2014-10-21;2014-12-04;2015-01-13;78
577;63789;2018-01-16;2018-02-05;2018-02-25;101
578;99286;2013-07-28;2013-08-09;2013-09-08;123
579;92200;2013-12-20;2014-01-06;2014-02-15;112
580;57440;2016-10-06;2016-10-14;2016-10-24;122
581;47821;2017-09-07;2017-10-22;2017-12-01;123
582;28038;2013-11-04;2013-11-19;2015-03-15;79
583;83062;2014-10-06;2014-10-11;2014-11-20;118
584;43241;2013-10-25;2013-10-30;2013-12-09;122
585;92944;2018-03-09;2018-03-23;2018-12-26;79
586;93203;2018-01-26;2018-02-15;2018-03-27;109
587;66047;2016-05-06;2016-05-15;2017-12-17;97
588;80926;2015-01-15;2015-02-04;2015-03-16;93
589;23389;2015-02-24;2015-04-06;2017-03-07;81
590;51489;2013-04-20;2013-06-05;2013-07-15;111
591;70731;2017-08-26;2017-09-01;2018-01-14;89
592;63075;2018-09-12;2018-09-30;2018-12-31;103
593;86162;2013-08-06;2013-09-22;2013-10-02;128
594;54501;2014-09-09;2014-10-20;2014-11-09;132
595;48480;2018-05-29;2018-06-03;2018-08-09;91
596;42728;2016-03-05;2016-03-20;2016-04-09;113
597;40930;2016-11-27;2016-11-30;2016-12-20;121
598;62600;2017-09-23;2017-09-29;2017-11-08;112
599;56832;2013-05-10;2013-05-27;2013-06-26;159
600;85832;2015-02-26;2015-04-07;2015-10-17;103
601;55562;2015-01-20;2015-02-04;2015-03-16;110
602;61690;2017-08-24;2017-08-29;2017-09-08;119
603;48604;2017-07-28;2017-08-17;2017-08-27;81
604;52837;2014-04-24;2014-05-12;2014-06-21;125
605;57001;2017-01-18;2017-01-24;2017-04-24;139
606;54592;2013-03-29;2013-04-06;2013-04-16;144
607;79891;2014-06-29;2014-07-17;2015-11-03;76
608;99603;2013-01-19;2013-02-08;2015-08-18;95
609;51825;2017-06-18;2017-06-27;2017-07-17;116
610;39642;2013-12-01;2013-12-17;2014-01-16;102
611;96034;2015-01-28;2015-02-02;2015-02-12;123
612;30917;2013-12-12;2013-12-19;2014-01-08;117
613;79316;2013-03-11;2013-03-22;2013-04-01;137
614;91558;2016-05-16;2016-05-29;2016-07-08;106
615;23071;2016-07-14;2016-08-02;2016-08-22;130
616;86303;2014-08-04;2014-09-10;2015-04-06;98
617;33996;2015-07-31;2015-08-03;2015-08-23;101
618;52436;2018-03-07;2018-03-19;2018-04-28;112
619;51626;2017-06-13;2017-07-01;2018-10-21;77
620;57070;2016-03-16;2016-03-30;2016-04-19;95
621;90107;2015-08-20;2015-09-01;2015-10-11;116
622;17315;2015-03-18;2015-03-24;2015-05-03;115
623;38690;2014-02-09;2014-02-25;2014-03-18;119
624;74314;2017-12-13;2018-01-01;2018-01-11;78
625;67061;2015-01-13;2015-01-19;2018-03-12;57
626;90903;2018-03-06;2018-03-12;2018-04-01;92
627;88401;2014-01-19;2014-01-27;2014-03-08;108
628;77199;2015-06-01;2015-06-12;2017-01-17;95
629;39435;2014-01-17;2014-01-27;2014-05-11;65
630;70029;2018-09-15;2018-09-27;2018-10-27;108
631;28170;2016-02-26;2016-03-17;2017-07-06;99
632;31141;2013-06-09;2013-07-19;2018-07-03;70
633;30028;2015-02-26;2015-04-04;2018-07-02;74
634;45243;2018-06-21;2018-07-05;2018-08-14;102
635;86127;2015-10-07;2015-10-25;2015-11-14;112
636;44651;2015-12-16;2016-01-03;2016-02-02;91
637;35312;2018-07-02;2018-07-10;2018-08-19;123
638;19255;2013-01-16;2013-01-27;2013-03-08;140
639;67962;2017-10-28;2017-11-07;2017-11-27;99
640;40634;2014-01-20;2014-02-27;2015-08-03;108
641;89593;2018-04-13;2018-04-24;2018-12-13;114
642;75690;2015-05-15;2015-05-20;2015-06-19;119
643;93680;2014-04-10;2014-04-30;2014-05-10;111
644;69282;2014-11-16;2014-11-29;2015-01-08;91
645;91774;2015-11-14;2015-11-29;2015-12-29;108
646;89118;2015-02-16;2015-02-24;2015-03-26;110
647;97207;2017-10-10;2017-11-17;2018-05-06;73
648;95884;2013-06-02;2013-06-14;2015-12-20;97
649;37660;2015-03-21;2015-04-29;2015-05-09;114
650;35299;2017-08-24;2017-08-29;2017-10-08;107
651;54475;2013-07-26;2013-08-03;2015-12-29;79
652;96451;2014-08-20;2014-09-09;2014-10-09;118
653;22119;2015-12-26;2016-01-11;2016-09-21;96
654;51480;2015-10-11;2015-10-27;2015-11-06;122
655;95369;2015-12-30;2016-01-04;2017-02-25;70
656;12014;2014-02-17;2014-03-01;2015-03-08;121
657;67306;2018-03-01;2018-03-06;2018-04-15;95
658;89479;2018-07-21;2018-09-06;2018-10-16;100
659;71756;2013-03-02;2013-04-08;2013-04-28;115
660;92211;2017-03-04;2017-03-20;2018-02-01;89
661;30918;2013-07-14;2013-07-25;2013-08-04;133
662;48627;2018-06-15;2018-06-28;2018-07-28;94
663;55928;2013-04-03;2013-05-13;2014-12-29;91
664;45624;2014-06-06;2014-06-09;2014-07-19;90
665;21712;2018-08-18;2018-09-05;2018-09-25;94
666;18202;2013-10-06;2013-10-26;2017-05-25;56
667;61951;2017-10-12;2017-10-22;2017-11-01;120
668;17630;2016-03-18;2016-03-22;2016-05-01;131
669;83791;2015-11-14;2015-11-20;2015-12-20;106
670;39230;2013-06-20;2013-06-29;2013-07-29;121
671;16592;2014-03-06;2014-03-19;2014-03-29;104
672;78449;2014-01-31;2014-02-10;2014-03-14;123
673;36215;2018-05-14;2018-06-28;2018-07-08;92
674;68984;2014-11-01;2014-11-05;2018-11-27;59
675;26571;2014-04-06;2014-04-26;2016-09-10;76
676;12171;2015-08-24;2015-09-02;2017-04-13;71
677;85350;2014-08-27;2014-09-01;2014-10-11;122
678;13787;2015-06-19;2015-06-22;2018-01-21;66
679;70926;2013-02-24;2013-02-28;2016-10-07;76
680;30779;2016-07-15;2016-08-27;2016-10-06;106
681;71512;2017-03-19;2017-03-27;2017-04-26;97
682;37547;2016-06-16;2016-07-01;2016-07-21;118
683;26814;2015-09-02;2015-09-17;2018-06-14;83
684;52437;2015-05-10;2015-05-14;2015-06-23;129
685;81651;2015-04-08;2015-04-21;2015-05-21;140
686;91227;2018-03-16;2018-04-02;2018-04-22;73
687;64759;2014-05-30;2014-07-10;2015-04-26;75
688;11402;2014-06-02;2014-06-13;2016-03-12;98
689;39137;2014-09-01;2014-09-18;2018-05-22;70
690;47884;2017-05-08;2017-06-14;2018-07-07;95
691;22622;2014-04-01;2014-04-13;2014-05-03;150
692;61502;2013-10-01;2013-10-12;2013-11-01;127
693;39714;2013-09-25;2013-10-03;2013-11-12;140
694;88200;2017-02-21;2017-03-12;2017-04-11;99
695;29663;2015-03-25;2015-03-29;2015-04-18;112
696;20289;2014-11-23;2014-12-07;2016-01-27;91
697;33262;2014-02-13;2014-03-22;2016-07-20;85
698;26403;2017-04-28;2017-06-10;2017-07-20;99
699;52281;2013-05-22;2013-05-26;2013-06-05;138
700;68336;2013-12-31;2014-01-08;2015-04-19;67
701;32957;2015-07-29;2015-08-06;2016-08-11;95
702;37053;2018-08-11;2018-08-24;2018-09-13;116
703;41153;2015-05-26;2015-06-09;2015-06-29;104
704;74294;2018-01-16;2018-01-30;2018-02-19;108
705;94381;2016-11-14;2016-11-28;2016-12-08;110
706;57895;2014-05-24;2014-06-04;2014-07-14;99
707;18640;2013-02-12;2013-02-21;2013-03-23;102
708;43952;2017-04-26;2017-06-04;2018-08-18;82
709;89200;2014-11-02;2014-11-15;2016-01-21;90
710;61266;2013-04-24;2013-06-10;2013-06-30;130
711;62429;2017-02-25;2017-03-14;2017-09-14;121
712;84677;2017-11-09;2017-11-29;2018-08-26;87
713;30468;2017-07-22;2017-08-29;2018-02-12;87
714;76970;2016-03-04;2016-03-21;2016-04-20;98
715;34669;2016-03-30;2016-04-18;2016-05-08;93
716;67814;2015-10-16;2015-11-30;2015-12-20;105
717;35502;2016-06-11;2016-06-23;2016-12-26;111
718;60936;2016-03-03;2016-03-15;2016-04-04;82
719;60401;2017-01-10;2017-01-22;2017-02-01;98
720;65219;2015-09-20;2015-10-04;2015-11-03;99
721;84618;2013-09-11;2013-09-25;2013-10-25;128
722;21689;2016-08-31;2016-09-17;2016-10-07;81
723;71445;2015-10-18;2015-10-28;2015-11-07;111
724;61409;2013-01-17;2013-01-24;2013-03-05;103
725;12502;2017-12-10;2018-01-18;2018-03-05;94
726;17809;2014-10-10;2014-10-27;2014-11-26;107
727;80231;2017-06-18;2017-07-02;2018-08-16;75
728;59144;2017-12-23;2018-01-11;2018-02-20;85
729;61329;2013-06-09;2013-06-12;2013-07-22;109
730;28004;2015-03-24;2015-04-10;2016-03-30;101
731;20323;2015-06-21;2015-06-30;2017-01-17;88
732;20852;2014-07-23;2014-08-12;2014-09-11;140
733;31574;2015-10-02;2015-11-02;2015-11-22;116
734;84493;2014-07-07;2014-08-15;2016-07-17;81
735;14274;2014-12-13;2014-12-31;2015-01-20;85
736;16913;2015-06-29;2015-07-19;2015-08-08;120
737;14904;2013-08-13;2013-09-28;2013-10-18;103
738;20273;2014-08-03;2014-08-10;2016-11-12;85
739;20798;2016-11-02;2016-11-08;2016-12-18;122
740;99771;2015-04-25;2015-06-08;2015-07-08;95
741;73905;2018-02-13;2018-02-19;2018-03-11;113
742;78296;2013-05-01;2013-05-13;2015-02-05;91
743;55938;2017-10-28;2017-12-08;2017-12-28;77
744;65522;2013-03-10;2013-03-19;2013-03-29;88
745;63195;2015-04-18;2015-04-30;2018-01-22;69
746;86875;2016-06-25;2016-07-05;2016-08-14;131
747;22254;2013-04-16;2013-05-22;2018-08-08;53
748;88881;2015-03-02;2015-03-06;2015-03-26;95
749;10808;2013-12-19;2013-12-25;2014-02-03;98
750;10436;2013-06-14;2013-06-27;2013-07-17;131
751;75852;2018-09-03;2018-09-11;2018-10-08;71
752;16830;2016-01-25;2016-02-14;2016-03-05;115
753;90311;2013-12-24;2014-01-07;2014-01-27;91
754;84636;2013-09-16;2013-10-23;2016-10-18;68
755;83185;2014-05-04;2014-05-07;2014-06-06;110
756;80511;2017-07-23;2017-07-28;2018-12-11;92
757;20060;2016-06-18;2016-07-05;2018-06-08;99
758;88455;2016-04-29;2016-05-18;2016-05-28;103
759;36660;2014-04-10;2014-04-18;2015-08-14;86
760;20699;2016-04-13;2016-04-27;2016-05-27;106
761;31848;2017-07-03;2017-07-20;2017-08-09;110
762;97915;2015-05-28;2015-07-13;2015-08-22;103
763;16955;2018-08-13;2018-08-29;2018-12-24;93
764;83962;2017-04-04;2017-04-22;2017-05-12;90
765;96177;2014-08-03;2014-08-16;2015-08-04;93
766;53705;2018-07-19;2018-07-26;2018-08-25;68
767;28757;2015-09-15;2015-09-29;2016-05-24;104
768;64319;2013-08-28;2013-09-10;2013-10-10;116
769;69622;2014-09-01;2014-09-05;2014-10-15;114
770;74058;2018-06-18;2018-07-04;2018-11-24;87
771;75770;2017-05-08;2017-05-11;2017-05-21;103
772;27539;2014-09-23;2014-10-12;2014-11-21;104
773;77394;2016-02-16;2016-02-25;2018-05-21;88
774;70258;2018-01-10;2018-01-22;2018-03-03;90
775;22186;2013-07-22;2013-07-30;2018-05-09;78
776;81362;2014-04-26;2014-05-08;2014-05-18;138
777;91939;2015-01-14;2015-01-30;2016-12-13;101
778;17666;2018-07-25;2018-08-04;2018-08-14;114
779;59189;2016-02-05;2016-03-19;2016-04-28;84
780;57323;2016-09-14;2016-10-03;2016-10-23;92
781;11127;2014-12-17;2015-01-24;2017-02-26;65
782;68443;2016-11-04;2016-11-17;2016-12-27;114
783;95077;2016-09-04;2016-09-24;2017-01-07;107
784;45228;2017-10-17;2017-10-24;2018-07-28;78
785;79503;2015-11-21;2016-01-05;2016-01-25;92
786;19060;2016-11-15;2016-11-28;2018-05-13;73
787;19092;2016-04-09;2016-05-23;2018-01-01;91
788;75656;2014-06-24;2014-06-27;2014-07-07;103
789;44451;2017-08-01;2017-08-19;2017-09-18;98
790;40136;2015-01-06;2015-01-25;2016-02-18;108
791;69301;2014-05-02;2014-05-10;2014-05-30;114
792;87424;2017-02-04;2017-02-07;2017-02-27;105
793;52908;2018-04-23;2018-05-06;2018-11-02;95
794;69758;2016-04-11;2016-05-22;2017-04-01;89
795;17721;2013-07-02;2013-07-13;2013-08-22;118
796;51391;2017-08-27;2017-09-05;2017-10-05;99
797;56779;2016-12-29;2017-01-08;2017-01-28;80
798;33894;2014-08-02;2014-08-12;2014-09-21;115
799;91542;2015-10-14;2015-11-24;2017-09-10;75
800;27147;2017-08-25;2017-09-03;2017-10-03;73
801;50111;2016-03-12;2016-03-25;2016-04-04;101
802;49238;2016-02-18;2016-03-09;2016-05-29;101
803;48864;2016-03-20;2016-04-08;2016-04-18;97
804;48397;2014-11-30;2014-12-14;2015-01-13;100
805;11331;2016-07-05;2016-07-11;2016-08-10;90
806;55135;2013-08-07;2013-08-26;2013-09-25;139
807;64147;2016-03-17;2016-04-01;2016-09-21;86
808;12160;2017-01-24;2017-03-10;2017-03-30;109
809;13875;2016-05-27;2016-06-03;2016-06-13;96
810;70448;2016-11-20;2016-11-28;2018-09-16;82
811;55774;2018-03-28;2018-04-06;2018-04-26;112
812;20491;2015-02-18;2015-02-28;2015-03-20;107
813;17690;2014-04-20;2014-05-09;2014-05-29;149
814;19561;2017-06-17;2017-06-21;2017-07-01;110
815;54034;2015-11-01;2015-11-12;2018-06-04;68
816;41769;2018-01-23;2018-02-09;2018-03-11;90
817;22437;2014-11-12;2014-11-18;2018-03-27;55
818;39051;2014-07-20;2014-08-02;2016-01-17;88
819;52337;2015-11-06;2015-11-26;2017-10-20;99
820;25165;2017-08-15;2017-08-18;2018-10-31;85
821;30691;2017-03-07;2017-04-15;2018-01-14;92
822;96156;2013-10-02;2013-10-14;2013-11-13;103
823;10107;2013-12-15;2013-12-18;2015-04-01;88
824;88519;2016-05-20;2016-06-04;2017-06-05;80
825;38512;2015-02-04;2015-02-21;2015-04-02;117
826;79092;2016-09-17;2016-10-26;2016-11-15;83
827;47342;2016-04-24;2016-06-05;2016-07-15;112
828;81116;2015-09-22;2015-09-29;2015-11-08;111
829;65029;2015-12-21;2016-01-29;2018-05-05;59
830;99316;2016-06-18;2016-06-26;2017-05-27;68
831;58630;2018-07-17;2018-08-01;2018-08-11;70
832;75219;2015-06-12;2015-06-16;2015-06-26;143
833;55914;2018-04-30;2018-05-10;2018-06-09;106
834;41328;2013-05-03;2013-06-11;2013-07-21;133
835;12323;2014-04-21;2014-05-04;2014-06-13;124
836;70064;2013-06-16;2013-07-04;2018-07-24;56
837;84895;2018-06-18;2018-06-26;2018-08-05;75
838;81414;2017-05-16;2017-06-02;2017-07-12;94
839;20912;2015-08-10;2015-08-26;2015-09-25;90
840;50807;2015-04-19;2015-04-27;2015-05-07;97
841;18456;2016-09-08;2016-09-21;2016-10-11;128
842;29210;2016-02-12;2016-02-23;2018-07-12;63
843;84138;2014-03-19;2014-03-28;2014-05-07;138
844;54639;2015-02-28;2015-03-13;2018-02-15;57
845;74931;2016-02-19;2016-03-02;2016-04-01;106
846;50211;2013-08-07;2013-08-24;2013-09-13;126
847;64910;2014-05-05;2014-06-20;2014-07-30;150
848;59050;2013-06-07;2013-06-14;2013-07-24;117
849;78283;2018-06-23;2018-07-04;2018-08-03;103
850;20468;2018-03-02;2018-03-17;2018-04-16;103
851;74774;2013-09-13;2013-10-02;2018-02-02;62
852;71141;2016-04-27;2016-05-02;2016-05-22;113
853;71432;2013-02-26;2013-03-14;2018-11-08;46
854;45352;2015-06-13;2015-07-30;2015-09-08;99
855;71281;2017-04-28;2017-05-05;2018-09-27;73
856;10650;2015-02-11;2015-03-01;2017-04-02;75
857;52795;2017-05-30;2017-07-11;2017-08-10;104
858;41238;2017-05-26;2017-07-10;2017-07-20;90
859;27704;2017-11-08;2017-12-24;2018-01-23;99
860;57003;2015-04-30;2015-05-10;2017-11-05;87
861;34885;2015-10-19;2015-11-25;2015-11-28;114
862;17625;2015-06-26;2015-07-11;2017-09-27;76
863;37747;2015-08-20;2015-08-30;2015-09-09;137
864;59711;2013-04-26;2013-04-29;2013-06-08;106
865;41670;2013-12-06;2013-12-26;2014-01-25;99
866;69066;2015-11-14;2015-12-03;2016-01-12;95
867;52624;2014-11-15;2014-11-28;2015-01-26;64
868;11705;2018-03-20;2018-04-25;2018-06-04;94
869;37834;2016-10-23;2016-11-06;2018-03-21;70
870;45850;2014-01-08;2014-01-26;2014-02-05;129
871;27765;2013-08-01;2013-08-13;2013-09-22;125
872;99889;2015-08-18;2015-09-25;2016-11-27;87
873;46145;2013-01-12;2013-02-01;2013-03-03;154
874;43246;2018-03-13;2018-03-16;2018-04-05;83
875;84474;2014-04-23;2014-05-06;2014-05-16;116
876;52402;2015-05-11;2015-05-24;2015-07-03;114
877;88190;2017-09-28;2017-10-07;2017-11-06;81
878;92344;2017-11-26;2017-12-16;2018-01-15;96
879;84468;2014-06-21;2014-07-01;2017-05-01;74
880;82691;2013-12-02;2014-01-16;2014-02-15;81
881;92229;2017-06-03;2017-06-13;2017-09-28;135
882;33382;2015-02-16;2015-02-19;2015-03-01;117
883;78603;2018-03-23;2018-04-01;2018-05-11;105
884;25783;2014-08-14;2014-08-21;2014-09-20;115
885;34254;2017-05-20;2017-06-30;2018-02-17;90
886;42384;2013-01-18;2013-02-05;2013-06-11;136
887;14615;2015-10-23;2015-11-02;2015-12-02;117
888;23142;2014-01-23;2014-03-03;2014-09-30;116
889;37561;2017-07-08;2017-07-16;2018-08-08;62
890;40563;2014-12-24;2015-01-08;2018-05-25;76
891;89231;2015-02-15;2015-02-21;2015-03-23;107
892;80815;2015-08-22;2015-09-04;2018-10-16;67
893;20795;2014-01-16;2014-01-31;2015-08-25;104
894;88186;2016-06-28;2016-07-09;2016-08-08;102
895;18468;2018-10-04;2018-10-20;2018-10-30;73
896;73875;2017-06-24;2017-07-10;2017-07-20;92
897;94016;2017-07-04;2017-07-22;2018-12-05;84
898;20103;2018-09-06;2018-09-24;2018-09-25;102
899;14336;2015-10-10;2015-10-18;2018-08-22;66
900;16822;2014-09-08;2014-09-13;2017-11-20;73
901;48470;2013-09-10;2013-10-25;2013-11-14;116
902;95668;2016-08-29;2016-09-06;2018-12-27;82
903;47745;2017-11-15;2017-12-04;2018-01-03;76
904;88280;2013-05-16;2013-05-21;2013-06-10;122
905;79406;2013-07-09;2013-07-13;2013-08-12;103
906;58282;2013-03-10;2013-03-17;2013-04-26;121
907;53683;2014-09-20;2014-10-03;2014-10-23;149
908;93672;2014-05-22;2014-07-04;2014-07-24;124
909;15556;2015-09-07;2015-09-19;2015-10-09;95
910;49955;2015-05-30;2015-06-16;2018-09-08;62
911;99544;2017-03-28;2017-04-07;2017-04-27;116
912;43798;2016-03-07;2016-03-19;2016-04-18;111
913;82407;2014-08-13;2014-08-31;2017-04-24;66
914;52389;2017-12-04;2017-12-12;2018-01-01;96
915;91847;2013-08-11;2013-08-24;2016-11-30;76
916;82792;2014-06-09;2014-06-29;2014-07-29;93
917;91003;2017-02-22;2017-03-04;2018-12-30;78
918;69200;2018-10-03;2018-10-09;2018-10-29;87
919;63006;2017-09-23;2017-10-29;2017-11-28;98
920;85495;2018-03-06;2018-04-12;2018-09-25;92
921;25433;2013-09-08;2013-09-11;2013-10-11;118
922;74505;2014-07-16;2014-07-28;2014-08-27;136
923;26159;2015-10-29;2015-11-14;2015-12-04;106
924;77592;2016-08-15;2016-08-27;2017-09-23;66
925;49833;2015-03-29;2015-04-18;2016-08-17;100
926;12135;2013-03-22;2013-04-08;2013-04-28;99
927;54862;2016-10-13;2016-10-31;2016-11-20;81
928;85941;2015-06-25;2015-07-01;2015-07-11;145
929;26742;2017-03-05;2017-03-21;2017-04-30;96
930;71150;2017-03-24;2017-03-28;2017-04-27;134
931;20483;2017-03-23;2017-05-09;2017-06-18;116
932;63729;2016-11-16;2016-12-01;2016-12-21;103
933;57627;2016-03-16;2016-05-01;2016-05-21;88
934;88833;2018-03-16;2018-03-26;2018-12-24;103
935;98337;2018-08-26;2018-09-05;2018-10-05;73
936;51298;2016-05-30;2016-07-10;2017-03-23;91
937;65473;2014-06-02;2014-06-14;2018-07-03;77
938;94359;2013-02-22;2013-04-10;2013-05-20;111
939;33241;2018-01-03;2018-01-09;2018-02-08;110
940;51263;2015-06-13;2015-06-17;2017-03-30;69
941;98945;2013-12-19;2014-01-25;2014-09-28;103
942;53551;2017-04-28;2017-06-04;2017-06-20;117
943;58753;2016-12-31;2017-01-07;2017-06-13;79
944;82799;2018-01-03;2018-01-20;2018-02-09;95
945;97727;2018-01-27;2018-03-07;2018-11-21;98
946;70045;2013-02-09;2013-02-19;2017-10-16;83
947;85682;2017-10-11;2017-10-16;2018-08-23;77
948;83944;2016-03-16;2016-03-24;2017-09-06;89
949;33526;2017-07-17;2017-07-29;2017-09-07;81
950;84989;2014-11-02;2014-11-15;2014-11-25;111
951;31187;2017-08-15;2017-09-02;2017-09-04;97
952;21159;2014-06-19;2014-06-25;2014-11-21;138
953;79765;2016-03-23;2016-04-29;2018-06-30;81
954;18877;2013-05-21;2013-06-02;2014-10-04;120
955;36339;2016-07-12;2016-07-28;2016-09-06;105
956;25892;2016-09-28;2016-10-11;2016-11-20;108
957;54527;2017-03-19;2017-04-02;2017-07-13;124
958;19499;2018-09-28;2018-10-10;2018-11-09;101
959;43464;2017-02-23;2017-02-26;2017-03-28;129
960;93701;2015-11-06;2015-12-12;2015-12-22;81
961;41352;2013-10-30;2013-12-12;2013-12-22;115
962;35467;2014-12-02;2014-12-19;2018-01-17;67
963;22935;2015-03-01;2015-03-13;2018-03-23;85
964;60364;2016-08-19;2016-09-07;2017-05-20;103
965;58943;2015-12-21;2016-01-05;2016-01-15;85
966;86529;2013-12-17;2013-12-28;2014-01-27;103
967;19449;2013-11-01;2013-11-15;2013-12-15;144
968;66154;2014-09-01;2014-09-04;2018-05-16;57
969;98462;2015-10-24;2015-11-01;2017-08-19;78
